database_name	LIPIDMAPS
database_version	18Mar14
324.13616	C20H20O4	LMPK12120192
240.078645	C15H12O3	LMPK12120193
270.08921	C16H14O4	LMPK12120194
256.07356	C15H12O4	LMPK12120195
534.173731	C26H30O12	LMPK12120196
256.07356	C15H12O4	LMPK12120197
314.115425	C18H18O5	LMPK12120198
448.13695	C22H24O10	LMPK12120199
438.204241	C26H30O6	LMPK12120200
436.188591	C26H28O6	LMPK12120201
422.17294	C25H26O6	LMPK12120202
422.17294	C25H26O6	LMPK12120203
286.084125	C16H14O5	LMPK12120204
314.115425	C18H18O5	LMPK12120205
344.12599	C19H20O6	LMPK12120206
526.199156	C32H30O7	LMPK12120207
352.131075	C21H20O5	LMPK12120208
408.193676	C25H28O5	LMPK12120209
336.13616	C21H20O4	LMPK12120210
424.152205	C24H24O7	LMPK12120211
422.209326	C26H30O5	LMPK12120212
324.13616	C20H20O4	LMPK12120213
338.15181	C21H22O4	LMPK12120214
338.15181	C21H22O4	LMPK12120215
352.16746	C22H24O4	LMPK12120216
324.13616	C20H20O4	LMPK12120217
338.15181	C21H22O4	LMPK12120218
392.198761	C25H28O4	LMPK12120219
392.198761	C25H28O4	LMPK12120220
284.10486	C17H16O4	LMPK12120221
284.10486	C17H16O4	LMPK12120222
284.10486	C17H16O4	LMPK12120223
298.12051	C18H18O4	LMPK12120224
298.12051	C18H18O4	LMPK12120225
312.099775	C18H16O5	LMPK12120226
386.115425	C24H18O5	LMPK12120227
340.131075	C20H20O5	LMPK12120228
336.13616	C21H20O4	LMPK12120229
354.146725	C21H22O5	LMPK12120230
336.13616	C21H20O4	LMPK12120231
388.16746	C25H24O4	LMPK12120232
336.13616	C21H20O4	LMPK12120233
404.198761	C26H28O4	LMPK12120234
404.198761	C26H28O4	LMPK12120235
352.131075	C21H20O5	LMPK12120236
354.146725	C21H22O5	LMPK12120237
336.13616	C21H20O4	LMPK12120238
354.146725	C21H22O5	LMPK12120239
392.198761	C25H28O4	LMPK12120240
406.214411	C26H30O4	LMPK12120241
528.323961	C35H44O4	LMPK12120242
256.07356	C15H12O4	LMPK12120243
270.08921	C16H14O4	LMPK12120244
270.08921	C16H14O4	LMPK12120245
284.10486	C17H16O4	LMPK12120246
434.1213	C21H22O10	LMPK12120247
580.158081	C30H28O12	LMPK12120248
404.110735	C20H20O9	LMPK12120249
434.1213	C21H22O10	LMPK12120250
434.1213	C21H22O10	LMPK12120251
550.168646	C26H30O13	LMPK12120252
580.179211	C27H32O14	LMPK12120253
596.174126	C27H32O15	LMPK12120254
758.226951	C33H42O20	LMPK12120255
340.131075	C20H20O5	LMPK12120256
408.193676	C25H28O5	LMPK12120257
402.11034	C24H18O6	LMPK12120258
406.178025	C25H26O5	LMPK12120259
404.162375	C25H24O5	LMPK12120260
452.183506	C26H28O7	LMPK12120261
532.173336	C30H28O9	LMPK12120262
406.178025	C25H26O5	LMPK12120263
272.068475	C15H12O5	LMPK12120264
286.084125	C16H14O5	LMPK12120265
450.116215	C21H22O11	LMPK12120266
450.116215	C21H22O11	LMPK12120267
418.105255	C24H18O7	LMPK12120268
548.168251	C30H28O10	LMPK12120269
354.11034	C20H18O6	LMPK12120270
288.06339	C15H12O6	LMPK12120271
464.131866	C22H24O11	LMPK12120272
438.204241	C26H30O6	LMPK12120273
302.07904	C16H14O6	LMPK12120274
438.204241	C26H30O6	LMPK12120275
438.204241	C26H30O6	LMPK12120276
456.214806	C26H32O7	LMPK12120277
402.167856	C22H26O7	LMPK12120278
466.11113	C21H22O12	LMPK12120279
506.178816	C25H30O11	LMPK12120280
452.219891	C27H32O6	LMPK12120281
438.204241	C26H30O6	LMPK12120282
456.214806	C26H32O7	LMPK12120283
330.11034	C18H18O6	LMPK12120284
344.12599	C19H20O6	LMPK12120285
374.136555	C20H22O7	LMPK12120286
388.152205	C21H24O7	LMPK12120287
448.13695	C22H24O10	LMPK12120288
448.13695	C22H24O10	LMPK12120289
610.189776	C28H34O15	LMPK12120290
610.189776	C28H34O15	LMPK12120291
582.225371	C35H34O8	LMPK12120292
582.225371	C35H34O8	LMPK12120293
354.146725	C21H22O5	LMPK12120294
370.14164	C21H22O6	LMPK12120295
422.209326	C26H30O5	LMPK12120296
352.131075	C21H20O5	LMPK12120297
354.146725	C21H22O5	LMPK12120298
370.14164	C21H22O6	LMPK12120299
286.084125	C16H14O5	LMPK12120300
300.099775	C17H16O5	LMPK12120301
366.146725	C22H22O5	LMPK12120302
380.12599	C22H20O6	LMPK12120303
624.205426	C29H36O15	LMPK12120304
396.15729	C23H24O6	LMPK12120305
448.13695	C22H24O10	LMPK12120306
354.146725	C21H22O5	LMPK12120307
352.131075	C21H20O5	LMPK12120308
286.084125	C16H14O5	LMPK12120309
366.146725	C22H22O5	LMPK12120310
300.099775	C17H16O5	LMPK12120311
392.025935	C18H17BrO5	LMPK12120312
316.09469	C17H16O6	LMPK12120313
396.15729	C23H24O6	LMPK12120314
462.152601	C23H26O10	LMPK12120315
594.194861	C28H34O14	LMPK12120316
724.236726	C37H40O15	LMPK12120317
368.162375	C22H24O5	LMPK12120318
300.099775	C17H16O5	LMPK12120319
300.099775	C17H16O5	LMPK12120320
314.115425	C18H18O5	LMPK12120322
396.15729	C23H24O6	LMPK12120323
328.09469	C18H16O6	LMPK12120324
342.11034	C19H18O6	LMPK12120325
492.163166	C24H28O11	LMPK12120326
330.11034	C18H18O6	LMPK12120327
344.12599	C19H20O6	LMPK12120328
374.136555	C20H22O7	LMPK12120329
330.11034	C18H18O6	LMPK12120330
470.136555	C28H22O7	LMPK12120331
368.12599	C21H20O6	LMPK12120332
370.14164	C21H22O6	LMPK12120333
370.14164	C21H22O6	LMPK12120334
338.115425	C20H18O5	LMPK12120335
300.099775	C17H16O5	LMPK12120336
300.099775	C17H16O5	LMPK12120337
300.099775	C17H16O5	LMPK12120338
314.115425	C18H18O5	LMPK12120339
314.115425	C18H18O5	LMPK12120340
328.131075	C19H20O5	LMPK12120341
312.099775	C18H16O5	LMPK12120342
330.11034	C18H18O6	LMPK12120343
330.11034	C18H18O6	LMPK12120344
344.12599	C19H20O6	LMPK12120345
314.07904	C17H14O6	LMPK12120346
374.136555	C20H22O7	LMPK12120347
344.089605	C18H16O7	LMPK12120348
346.105255	C18H18O7	LMPK12120349
374.136555	C20H22O7	LMPK12120350
434.157686	C22H26O9	LMPK12120351
448.173336	C23H28O9	LMPK12120352
404.110735	C20H20O9	LMPK12120353
418.126385	C21H22O9	LMPK12120354
432.142035	C22H24O9	LMPK12120355
398.136555	C22H22O7	LMPK12120356
400.152205	C22H24O7	LMPK12120357
400.152205	C22H24O7	LMPK12120358
330.11034	C18H18O6	LMPK12120359
330.11034	C18H18O6	LMPK12120360
344.12599	C19H20O6	LMPK12120361
344.12599	C19H20O6	LMPK12120362
358.14164	C20H22O6	LMPK12120363
360.120905	C19H20O7	LMPK12120364
360.120905	C19H20O7	LMPK12120365
482.106045	C21H22O13	LMPK12120366
288.06339	C15H12O6	LMPK12120367
434.1213	C21H22O10	LMPK12120368
434.1213	C21H22O10	LMPK12120369
466.11113	C21H22O12	LMPK12120370
424.188591	C25H28O6	LMPK12120371
338.07904	C19H14O6	LMPK12120372
294.08921	C18H14O4	LMPK12120373
308.10486	C19H16O4	LMPK12120374
352.16746	C22H24O4	LMPK12120375
340.131075	C20H20O5	LMPK12120376
340.131075	C20H20O5	LMPK12120377
408.193676	C25H28O5	LMPK12120378
424.188591	C25H28O6	LMPK12120379
396.15729	C23H24O6	LMPK12120380
354.146725	C21H22O5	LMPK12120381
328.09469	C18H16O6	LMPK12120382
314.07904	C17H14O6	LMPK12120383
342.11034	C19H18O6	LMPK12120384
352.131075	C21H20O5	LMPK12120385
336.13616	C21H20O4	LMPK12120386
338.115425	C20H18O5	LMPK12120387
406.178025	C25H26O5	LMPK12120388
404.162375	C25H24O5	LMPK12120389
366.146725	C22H22O5	LMPK12120390
410.136555	C23H22O7	LMPK12120391
380.162375	C23H24O5	LMPK12120392
406.178025	C25H26O5	LMPK12120393
380.162375	C23H24O5	LMPK12120394
240.078645	C15H12O3	LMPK12120395
272.068475	C15H12O5	LMPK12120396
286.084125	C16H14O5	LMPK12120397
286.084125	C16H14O5	LMPK12120398
286.084125	C16H14O5	LMPK12120399
434.157686	C22H26O9	LMPK12120400
328.09469	C18H16O6	LMPK12120401
312.06339	C17H12O6	LMPK12120402
358.105255	C19H18O7	LMPK12120403
372.120905	C20H20O7	LMPK12120404
300.06339	C16H12O6	LMPK12120405
300.06339	C16H12O6	LMPK12120406
593.174459	C27H31NO14	LMPK12120407
614.163561	C30H30O14	LMPK12120408
594.158476	C27H30O15	LMPK12120409
448.100565	C21H20O11	LMPK12120410
282.08921	C17H14O4	LMPK12120411
460.261361	C30H36O4	LMPK12120412
406.214411	C26H30O4	LMPK12120413
282.125595	C18H18O3	LMPK12120414
328.131075	C19H20O5	LMPK12120415
298.12051	C18H18O4	LMPK12120416
314.115425	C18H18O5	LMPK12120417
298.12051	C18H18O4	LMPK12120418
300.06339	C16H12O6	LMPK12120419
314.07904	C17H14O6	LMPK12120420
312.13616	C19H20O4	LMPK12120421
354.146725	C21H22O5	LMPK12120422
338.15181	C21H22O4	LMPK12120423
338.15181	C21H22O4	LMPK12120424
354.146725	C21H22O5	LMPK12120425
354.146725	C21H22O5	LMPK12120426
312.099775	C18H16O5	LMPK12120427
516.178421	C30H28O8	LMPK12120428
322.12051	C20H18O4	LMPK12120429
336.13616	C21H20O4	LMPK12120430
270.08921	C16H14O4	LMPK12120431
284.10486	C17H16O4	LMPK12120432
314.115425	C18H18O5	LMPK12120433
286.084125	C16H14O5	LMPK12120434
300.099775	C17H16O5	LMPK12120435
302.07904	C16H14O6	LMPK12120436
286.084125	C16H14O5	LMPK12120437
300.099775	C17H16O5	LMPK12120438
256.07356	C15H12O4	LMPK12120439
270.08921	C16H14O4	LMPK12120440
310.156895	C20H22O3	LMPK12120441
242.094295	C15H14O3	LMPK12120442
256.109945	C16H16O3	LMPK12120443
256.109945	C16H16O3	LMPK12120444
420.142035	C21H24O9	LMPK12120445
420.142035	C21H24O9	LMPK12120446
434.157686	C22H26O9	LMPK12120447
394.214411	C25H30O4	LMPK12120448
394.214411	C25H30O4	LMPK12120449
360.15729	C20H24O6	LMPK12120450
338.15181	C21H22O4	LMPK12120451
258.08921	C15H14O4	LMPK12120452
272.10486	C16H16O4	LMPK12120453
286.12051	C17H18O4	LMPK12120454
410.209326	C25H30O5	LMPK12120455
408.193676	C25H28O5	LMPK12120456
340.131075	C20H20O5	LMPK12120457
288.099775	C16H16O5	LMPK12120458
288.099775	C16H16O5	LMPK12120459
286.084125	C16H14O5	LMPK12120460
314.115425	C18H18O5	LMPK12120461
302.115425	C17H18O5	LMPK12120462
286.12051	C17H18O4	LMPK12120463
210.104465	C15H14O	LMPK12120464
874.159266	C42H34O21	LMPK12120465
722.148306	C35H30O17	LMPK12120466
378.146725	C23H22O5	LMPK12120467
506.194071	C29H30O8	LMPK12120468
378.146725	C23H22O5	LMPK12120469
392.162375	C24H24O5	LMPK12120470
484.188591	C30H28O6	LMPK12120471
484.188591	C30H28O6	LMPK12120472
452.162375	C29H24O5	LMPK12120473
490.199156	C29H30O7	LMPK12120474
590.230456	C37H34O7	LMPK12120475
590.230456	C37H34O7	LMPK12120476
802.314186	C51H46O9	LMPK12120477
802.314186	C51H46O9	LMPK12120478
446.136555	C26H22O7	LMPK12120479
378.146725	C23H22O5	LMPK12120480
696.272321	C44H40O8	LMPK12120481
326.15181	C20H22O4	LMPK12120482
340.16746	C21H24O4	LMPK12120483
326.15181	C20H22O4	LMPK12120484
340.16746	C21H24O4	LMPK12120485
394.214411	C25H30O4	LMPK12120486
286.084125	C16H14O5	LMPK12120487
300.13616	C18H20O4	LMPK12120488
300.099775	C17H16O5	LMPK12120489
300.13616	C18H20O4	LMPK12120490
300.13616	C18H20O4	LMPK12120491
286.12051	C17H18O4	LMPK12120492
286.12051	C17H18O4	LMPK12120493
272.10486	C16H16O4	LMPK12120494
388.131075	C24H20O5	LMPK12120495
404.12599	C24H20O6	LMPK12120496
356.162375	C21H24O5	LMPK12120497
356.162375	C21H24O5	LMPK12120498
390.18311	C25H26O4	LMPK12120499
458.245711	C30H34O4	LMPK12120500
324.13616	C20H20O4	LMPK12120501
394.214411	C25H30O4	LMPK12120502
408.230061	C26H32O4	LMPK12120503
530.339611	C35H46O4	LMPK12120504
408.230061	C26H32O4	LMPK12120505
406.214411	C26H30O4	LMPK12120506
406.214411	C26H30O4	LMPK12120507
406.214411	C26H30O4	LMPK12120508
424.224976	C26H32O5	LMPK12120509
258.08921	C15H14O4	LMPK12120510
272.10486	C16H16O4	LMPK12120511
272.10486	C16H16O4	LMPK12120512
286.12051	C17H18O4	LMPK12120513
436.13695	C21H24O10	LMPK12120514
598.189776	C27H34O15	LMPK12120515
420.142035	C21H24O9	LMPK12120516
436.13695	C21H24O10	LMPK12120517
436.13695	C21H24O10	LMPK12120518
478.147516	C23H26O11	LMPK12120519
478.147516	C23H26O11	LMPK12120520
520.158081	C25H28O12	LMPK12120521
410.209326	C25H30O5	LMPK12120522
478.271926	C30H38O5	LMPK12120523
404.12599	C24H20O6	LMPK12120524
274.084125	C15H14O5	LMPK12120525
450.152601	C22H26O10	LMPK12120526
418.14164	C25H22O6	LMPK12120527
288.099775	C16H16O5	LMPK12120528
452.131866	C21H24O11	LMPK12120529
452.131866	C21H24O11	LMPK12120530
426.204241	C25H30O6	LMPK12120531
494.266841	C30H38O6	LMPK12120532
492.251191	C30H36O6	LMPK12120533
290.07904	C15H14O6	LMPK12120534
440.219891	C26H32O6	LMPK12120535
356.162375	C21H24O5	LMPK12120536
288.099775	C16H16O5	LMPK12120537
302.115425	C17H18O5	LMPK12120538
440.219891	C26H32O6	LMPK12120539
316.09469	C17H16O6	LMPK12120540
332.12599	C18H20O6	LMPK12120541
450.152601	C22H26O10	LMPK12120542
302.115425	C17H18O5	LMPK12120543
316.131075	C18H20O5	LMPK12120544
288.099775	C16H16O5	LMPK12120545
302.115425	C17H18O5	LMPK12120546
332.12599	C18H20O6	LMPK12120547
478.183901	C24H30O10	LMPK12120548
302.115425	C17H18O5	LMPK12120549
316.131075	C18H20O5	LMPK12120550
344.12599	C19H20O6	LMPK12120551
626.221076	C29H38O15	LMPK12120552
356.162375	C21H24O5	LMPK12120553
354.146725	C21H22O5	LMPK12120554
302.115425	C17H18O5	LMPK12120555
314.115425	C18H18O5	LMPK12120556
302.115425	C17H18O5	LMPK12120557
316.131075	C18H20O5	LMPK12120558
426.204241	C25H30O6	LMPK12120559
426.204241	C25H30O6	LMPK12120560
370.105255	C20H18O7	LMPK12120561
332.12599	C18H20O6	LMPK12120562
346.14164	C19H22O6	LMPK12120563
332.12599	C18H20O6	LMPK12120564
346.105255	C18H18O7	LMPK12120565
436.13695	C21H24O10	LMPK12120566
452.131866	C21H24O11	LMPK12120567
422.1213	C20H22O10	LMPK12120568
436.13695	C21H24O10	LMPK12120569
282.08921	C17H14O4	LMPK12120570
410.209326	C25H30O5	LMPK12120571
396.193676	C24H28O5	LMPK12120572
316.131075	C18H20O5	LMPK12120573
302.115425	C17H18O5	LMPK12120574
274.084125	C15H14O5	LMPK12120575
288.099775	C16H16O5	LMPK12120576
288.099775	C16H16O5	LMPK12120577
304.09469	C16H16O6	LMPK12120578
290.07904	C15H14O6	LMPK12120579
290.07904	C15H14O6	LMPK12120580
436.13695	C21H24O10	LMPK12120581
436.13695	C21H24O10	LMPK12120582
310.12051	C19H18O4	LMPK12120583
354.11034	C20H18O6	LMPK12120584
426.167856	C24H26O7	LMPK12120585
320.089605	C16H16O7	LMPK12120586
344.12599	C19H20O6	LMPK12120587
344.12599	C19H20O6	LMPK12120588
330.11034	C18H18O6	LMPK12120589
304.09469	C16H16O6	LMPK12120590
410.209326	C25H30O5	LMPK12120591
424.224976	C26H32O5	LMPK12120592
462.277011	C30H38O4	LMPK12120593
300.13616	C18H20O4	LMPK12120594
314.15181	C19H22O4	LMPK12120595
302.115425	C17H18O5	LMPK12120596
406.214411	C26H30O4	LMPK12120597
422.209326	C26H30O5	LMPK12120598
360.15729	C20H24O6	LMPK12120599
272.10486	C16H16O4	LMPK12120600
272.10486	C16H16O4	LMPK12120601
286.12051	C17H18O4	LMPK12120602
288.099775	C16H16O5	LMPK12120603
316.131075	C18H20O5	LMPK12120604
256.109945	C16H16O3	LMPK12120605
258.08921	C15H14O4	LMPK12120606
302.115425	C17H18O5	LMPK12120607
302.115425	C17H18O5	LMPK12120608
316.131075	C18H20O5	LMPK12120609
316.131075	C18H20O5	LMPK12120610
270.125595	C17H18O3	LMPK12120611
394.214411	C25H30O4	LMPK12120612
530.339611	C35H46O4	LMPK12120613
262.062995	C17H10O3	LMPK12130001
414.13147	C22H22O8	LMPK12130002
416.110735	C21H20O9	LMPK12130003
254.05791	C15H10O4	LMPK12130004
432.10565	C21H20O10	LMPK12130005
594.158476	C27H30O15	LMPK12130006
306.052825	C18H10O5	LMPK12130007
270.052825	C15H10O5	LMPK12130008
448.100565	C21H20O11	LMPK12130009
490.11113	C23H22O12	LMPK12130010
594.137346	C30H26O13	LMPK12130011
532.121696	C25H24O13	LMPK12130012
574.132261	C27H26O14	LMPK12130013
448.100565	C21H20O11	LMPK12130014
462.116215	C22H22O11	LMPK12130015
564.147911	C26H28O14	LMPK12130016
608.174126	C28H32O15	LMPK12130017
532.121696	C25H24O13	LMPK12130018
574.132261	C27H26O14	LMPK12130019
286.04774	C15H10O6	LMPK12130020
300.06339	C16H12O6	LMPK12130021
562.168646	C27H30O13	LMPK12130022
256.029108	C15H9ClO2	LMPK12130023
278.05791	C17H10O4	LMPK12130024
292.07356	C18H12O4	LMPK12130025
430.126385	C22H22O9	LMPK12130026
416.110735	C21H20O9	LMPK12130027
578.163561	C27H30O14	LMPK12130028
594.158476	C27H30O15	LMPK12130029
578.163561	C27H30O14	LMPK12130030
270.052825	C15H10O5	LMPK12130031
448.100565	C21H20O11	LMPK12130032
448.100565	C21H20O11	LMPK12130033
432.10565	C21H20O10	LMPK12130034
462.07983	C21H18O12	LMPK12130035
610.153391	C27H30O16	LMPK12130036
422.17294	C25H26O6	LMPK12130037
422.17294	C25H26O6	LMPK12130038
300.06339	C16H12O6	LMPK12130039
300.06339	C16H12O6	LMPK12130040
286.04774	C15H10O6	LMPK12130041
464.09548	C21H20O12	LMPK12130042
464.09548	C21H20O12	LMPK12130043
302.042655	C15H10O7	LMPK12130044
504.163166	C25H28O11	LMPK12130045
504.163166	C25H28O11	LMPK12130046
314.07904	C17H14O6	LMPK12130047
314.07904	C17H14O6	LMPK12130048
300.06339	C16H12O6	LMPK12130049
328.09469	C18H16O6	LMPK12130050
624.169041	C28H32O16	LMPK12130051
342.11034	C19H18O6	LMPK12130052
282.052825	C16H10O5	LMPK12130053
328.09469	C18H16O6	LMPK12130054
344.089605	C18H16O7	LMPK12130055
286.04774	C15H10O6	LMPK12130056
434.157686	C22H26O9	LMPK12130057
548.189381	C27H32O12	LMPK12130058
292.07356	C18H12O4	LMPK12130059
336.06339	C19H12O6	LMPK12130060
294.08921	C18H14O4	LMPK12130061
310.12051	C19H18O4	LMPK12130062
354.11034	C20H18O6	LMPK12130063
338.07904	C19H14O6	LMPK12130064
288.06339	C15H12O6	LMPK12130065
302.07904	C16H14O6	LMPK12130066
304.058305	C15H12O7	LMPK12130067
274.039673	C15H11ClO3	LMPK12130068
450.116215	C21H22O11	LMPK12130069
450.116215	C21H22O11	LMPK12130070
596.174126	C27H32O15	LMPK12130071
288.06339	C15H12O6	LMPK12130072
304.058305	C15H12O7	LMPK12130073
320.05322	C15H12O8	LMPK12130074
334.06887	C16H14O8	LMPK12130075
302.07904	C16H14O6	LMPK12130076
332.05322	C16H12O8	LMPK12130077
272.068475	C15H12O5	LMPK12140001
288.06339	C15H12O6	LMPK12140002
302.07904	C16H14O6	LMPK12140003
530.194071	C31H30O8	LMPK12140004
400.152205	C22H24O7	LMPK12140005
402.13147	C21H22O8	LMPK12140006
394.14164	C23H22O6	LMPK12140007
426.167856	C24H26O7	LMPK12140008
484.188591	C30H28O6	LMPK12140009
308.141245	C20H20O3	LMPK12140010
376.203846	C25H28O3	LMPK12140011
308.141245	C20H20O3	LMPK12140012
392.198761	C25H28O4	LMPK12140013
322.156895	C21H22O3	LMPK12140014
306.125595	C20H18O3	LMPK12140015
374.188195	C25H26O3	LMPK12140016
374.188195	C25H26O3	LMPK12140017
240.078645	C15H12O3	LMPK12140018
254.094295	C16H14O3	LMPK12140019
418.126385	C21H22O9	LMPK12140020
418.126385	C21H22O9	LMPK12140021
418.126385	C21H22O9	LMPK12140022
550.168646	C26H30O13	LMPK12140023
550.168646	C26H30O13	LMPK12140024
592.179211	C28H32O14	LMPK12140025
592.179211	C28H32O14	LMPK12140026
712.221471	C32H40O18	LMPK12140027
696.205426	C35H36O15	LMPK12140028
696.205426	C35H36O15	LMPK12140029
726.215991	C36H38O16	LMPK12140030
726.215991	C36H38O16	LMPK12140031
693.205759	C35H35NO14	LMPK12140032
340.131075	C20H20O5	LMPK12140033
460.261361	C30H36O4	LMPK12140034
392.198761	C25H28O4	LMPK12140035
324.13616	C20H20O4	LMPK12140036
324.13616	C20H20O4	LMPK12140037
392.198761	C25H28O4	LMPK12140038
324.13616	C20H20O4	LMPK12140039
338.15181	C21H22O4	LMPK12140040
392.198761	C25H28O4	LMPK12140041
358.14164	C20H22O6	LMPK12140042
358.14164	C20H22O6	LMPK12140043
342.146725	C20H22O5	LMPK12140044
338.15181	C21H22O4	LMPK12140045
392.198761	C25H28O4	LMPK12140046
298.12051	C18H18O4	LMPK12140047
372.099775	C23H16O5	LMPK12140048
400.131075	C25H20O5	LMPK12140049
322.12051	C20H18O4	LMPK12140050
390.18311	C25H26O4	LMPK12140051
458.245711	C30H34O4	LMPK12140052
388.16746	C25H24O4	LMPK12140053
390.18311	C25H26O4	LMPK12140054
340.131075	C20H20O5	LMPK12140055
336.13616	C21H20O4	LMPK12140056
390.18311	C25H26O4	LMPK12140057
390.18311	C25H26O4	LMPK12140058
392.198761	C25H28O4	LMPK12140059
392.198761	C25H28O4	LMPK12140060
256.07356	C15H12O4	LMPK12140061
270.08921	C16H14O4	LMPK12140062
270.08921	C16H14O4	LMPK12140063
434.1213	C21H22O10	LMPK12140064
596.174126	C27H32O15	LMPK12140065
434.1213	C21H22O10	LMPK12140066
434.1213	C21H22O10	LMPK12140067
308.068475	C18H12O5	LMPK12140068
352.131075	C21H20O5	LMPK12140069
420.193676	C26H28O5	LMPK12140070
366.146725	C22H22O5	LMPK12140071
350.115425	C21H18O5	LMPK12140072
322.12051	C20H18O4	LMPK12140073
366.146725	C22H22O5	LMPK12140074
272.068475	C15H12O5	LMPK12140075
356.12599	C20H20O6	LMPK12140076
408.193676	C25H28O5	LMPK12140077
340.131075	C20H20O5	LMPK12140078
422.209326	C26H30O5	LMPK12140079
422.209326	C26H30O5	LMPK12140080
328.09469	C18H16O6	LMPK12140081
294.08921	C18H14O4	LMPK12140082
336.13616	C21H20O4	LMPK12140083
382.14164	C22H22O6	LMPK12140084
380.12599	C22H20O6	LMPK12140085
396.15729	C23H24O6	LMPK12140086
288.06339	C15H12O6	LMPK12140087
328.09469	C18H16O6	LMPK12140088
270.08921	C16H14O4	LMPK12140089
284.10486	C17H16O4	LMPK12140090
272.068475	C15H12O5	LMPK12140091
450.116215	C21H22O11	LMPK12140092
434.1213	C21H22O10	LMPK12140093
576.147911	C27H28O14	LMPK12140094
288.06339	C15H12O6	LMPK12140095
302.07904	C16H14O6	LMPK12140096
316.09469	C17H16O6	LMPK12140097
494.142431	C23H26O12	LMPK12140098
316.09469	C17H16O6	LMPK12140099
338.15181	C21H22O4	LMPK12140100
602.236331	C31H38O12	LMPK12140101
324.13616	C20H20O4	LMPK12140102
286.084125	C16H14O5	LMPK12140103
272.068475	C15H12O5	LMPK12140104
314.115425	C18H18O5	LMPK12140105
448.13695	C22H24O10	LMPK12140106
596.174126	C27H32O15	LMPK12140107
434.1213	C21H22O10	LMPK12140108
450.116215	C21H22O11	LMPK12140109
408.193676	C25H28O5	LMPK12140110
424.188591	C25H28O6	LMPK12140111
438.204241	C26H30O6	LMPK12140112
438.204241	C26H30O6	LMPK12140113
442.199156	C25H30O7	LMPK12140114
340.131075	C20H20O5	LMPK12140115
422.209326	C26H30O5	LMPK12140116
426.204241	C25H30O6	LMPK12140117
406.178025	C25H26O5	LMPK12140118
422.17294	C25H26O6	LMPK12140119
424.188591	C25H28O6	LMPK12140120
288.06339	C15H12O6	LMPK12140121
302.07904	C16H14O6	LMPK12140122
288.06339	C15H12O6	LMPK12140123
302.07904	C16H14O6	LMPK12140124
272.068475	C15H12O5	LMPK12140125
286.084125	C16H14O5	LMPK12140126
302.07904	C16H14O6	LMPK12140127
316.09469	C17H16O6	LMPK12140128
316.09469	C17H16O6	LMPK12140129
330.11034	C18H18O6	LMPK12140130
344.12599	C19H20O6	LMPK12140131
